id,year,steal,female,age,black,hisp,msa,work,student,dadgone
7426,1998,0,0,14,0,1,1,0,1,0
7426,1999,0,0,15,0,1,1,0,1,0
7426,2000,0,0,16,0,1,1,0,1,0
7426,2001,1,0,17,0,1,1,0,1,0
7426,2002,1,0,18,0,1,1,1,0,0
7426,2003,0,0,19,0,1,1,1,0,0
7427,1998,0,0,16,0,1,1,1,1,0
7427,1999,0,0,17,0,1,1,1,0,0
7427,2000,0,0,18,0,1,1,1,0,0
7427,2001,0,0,19,0,1,1,1,0,0
7427,2002,0,0,20,0,1,1,1,0,0
7427,2003,1,0,21,0,1,1,1,0,0
7429,1998,1,1,14,0,1,1,0,1,0
7429,1999,0,1,15,0,1,1,1,1,0
7429,2000,1,1,16,0,1,1,0,1,0
7429,2001,0,1,17,0,1,1,1,1,0
7429,2002,0,1,18,0,1,1,1,0,0
7429,2003,0,1,19,0,1,1,1,0,0
7433,1998,0,0,14,0,1,1,0,1,0
7433,1999,1,0,15,0,1,1,0,1,0
7433,2000,0,0,16,0,1,1,0,1,0
7433,2001,0,0,17,0,1,1,0,1,0
7433,2002,0,0,18,0,1,1,0,1,1
7433,2003,0,0,19,0,1,1,0,0,1
7438,1998,0,1,18,0,1,1,0,1,1
7438,1999,0,1,19,0,1,1,1,1,1
7438,2000,0,1,20,0,1,1,1,0,1
7438,2001,0,1,21,0,1,1,1,0,1
7438,2002,0,1,22,0,1,1,1,1,1
7438,2003,0,1,23,0,1,1,1,1,1
7439,1998,0,0,14,0,1,1,0,1,1
7439,1999,0,0,15,0,1,1,0,1,1
7439,2000,0,0,16,0,1,1,1,0,1
7439,2001,0,0,17,0,1,1,1,1,1
7439,2002,0,0,18,0,1,1,1,1,1
7439,2003,0,0,19,0,1,1,1,0,1
7443,1998,0,1,15,0,1,1,0,1,0
7443,1999,0,1,16,0,1,1,0,1,0
7443,2000,0,1,17,0,1,1,1,1,0
7443,2001,0,1,18,0,1,1,1,0,0
7443,2002,0,1,19,0,1,1,1,0,0
7443,2003,0,1,20,0,1,1,1,0,0
7444,1998,0,1,15,0,1,1,0,1,0
7444,1999,0,1,16,0,1,1,1,1,0
7444,2000,0,1,17,0,1,1,1,1,0
7444,2001,0,1,18,0,1,1,0,0,0
7444,2002,0,1,19,0,1,1,1,0,0
7444,2003,0,1,20,0,1,1,1,0,0
7445,1998,0,1,16,0,1,1,1,1,1
7445,1999,0,1,17,0,1,1,1,1,1
7445,2000,0,1,18,0,1,1,1,0,1
7445,2001,0,1,19,0,1,1,1,0,1
7445,2002,0,1,20,0,1,1,1,0,1
7445,2003,0,1,21,0,1,1,1,1,1
7446,1998,0,1,14,0,1,1,0,1,1
7446,1999,0,1,15,0,1,1,0,1,1
7446,2000,0,1,16,0,1,1,1,1,1
7446,2001,0,1,17,0,1,1,1,1,1
7446,2002,0,1,18,0,1,1,1,1,1
7446,2003,0,1,19,0,1,1,1,1,1
7447,1998,0,0,14,0,1,1,0,1,1
7447,1999,0,0,15,0,1,1,1,1,1
7447,2000,0,0,16,0,1,1,0,1,1
7447,2001,0,0,17,0,1,1,1,0,1
7447,2002,0,0,18,0,1,1,1,1,1
7447,2003,0,0,19,0,1,1,0,1,1
7452,1998,0,1,14,0,1,1,0,1,0
7452,1999,0,1,15,0,1,1,0,1,0
7452,2000,0,1,16,0,1,1,0,1,0
7452,2001,0,1,17,0,1,1,1,1,0
7452,2002,0,1,18,0,1,1,1,0,0
7452,2003,0,1,19,0,1,1,0,1,0
7456,1998,0,1,16,0,1,1,1,1,0
7456,1999,0,1,17,0,1,1,1,1,0
7456,2000,0,1,18,0,1,1,1,1,1
7456,2001,0,1,19,0,1,1,1,1,1
7456,2002,0,1,20,0,1,1,1,1,1
7456,2003,0,1,21,0,1,1,1,0,1
7457,1998,0,0,16,0,1,1,1,1,0
7457,1999,0,0,17,0,1,1,1,1,0
7457,2000,0,0,18,0,1,1,1,1,1
7457,2001,0,0,19,0,1,1,1,1,1
7457,2002,0,0,20,0,1,1,1,1,1
7457,2003,0,0,21,0,1,1,1,0,1
7460,1998,0,1,18,0,1,1,0,1,1
7460,1999,0,1,19,0,1,1,0,1,1
7460,2000,0,1,20,0,1,1,1,1,1
7460,2001,0,1,21,0,1,1,0,1,0
7460,2002,0,1,22,0,1,1,1,1,0
7460,2003,0,1,23,0,1,1,0,1,0
7470,1998,0,1,14,0,1,1,0,1,0
7470,1999,0,1,15,0,1,1,0,1,0
7470,2000,0,1,16,0,1,1,0,1,0
7470,2001,0,1,17,0,1,1,0,1,0
7470,2002,0,1,18,0,1,1,0,1,0
7470,2003,0,1,19,0,1,1,1,1,0
7472,1998,0,0,15,0,1,1,1,1,0
7472,1999,0,0,16,0,1,1,1,0,0
7472,2000,0,0,17,0,1,1,1,1,0
7472,2001,0,0,18,0,1,1,1,1,0
7472,2002,1,0,19,0,1,1,1,0,0
7472,2003,0,0,20,0,1,1,1,0,0
7473,1998,0,0,17,0,1,1,0,1,0
7473,1999,0,0,18,0,1,1,1,0,0
7473,2000,0,0,19,0,1,1,1,0,0
7473,2001,0,0,20,0,1,1,1,0,0
7473,2002,0,0,21,0,1,1,1,0,0
7473,2003,0,0,22,0,1,1,1,0,0
7478,1998,0,1,18,0,1,1,0,0,0
7478,1999,0,1,19,0,1,1,0,0,0
7478,2000,0,1,20,0,1,1,1,0,0
7478,2001,0,1,21,0,1,1,1,0,0
7478,2002,0,1,22,0,1,1,1,0,0
7478,2003,0,1,23,0,1,1,1,0,0
7479,1998,0,1,16,0,1,1,0,1,0
7479,1999,0,1,17,0,1,1,0,1,0
7479,2000,0,1,18,0,1,1,0,0,0
7479,2001,0,1,19,0,1,1,1,0,0
7479,2002,0,1,20,0,1,1,1,0,0
7479,2003,0,1,21,0,1,1,1,0,0
7480,1998,0,1,14,0,1,1,0,1,0
7480,1999,0,1,15,0,1,1,0,1,0
7480,2000,0,1,16,0,1,1,0,1,0
7480,2001,0,1,17,0,1,1,0,1,0
7480,2002,0,1,18,0,1,1,0,1,0
7480,2003,0,1,19,0,1,1,0,1,0
7484,1998,0,0,16,0,1,1,0,1,1
7484,1999,0,0,17,0,1,1,0,1,1
7484,2000,0,0,18,0,1,1,0,1,1
7484,2001,0,0,19,0,1,1,0,0,1
7484,2002,0,0,20,0,1,1,0,0,1
7484,2003,0,0,21,0,1,1,0,0,1
7491,1998,0,1,15,0,1,1,0,1,0
7491,1999,0,1,16,0,1,1,0,1,0
7491,2000,0,1,17,0,1,1,0,1,0
7491,2001,0,1,18,0,1,1,1,1,0
7491,2002,0,1,19,0,1,1,1,1,0
7491,2003,0,1,20,0,1,1,1,1,0
7492,1998,0,1,18,0,1,1,0,1,0
7492,1999,0,1,19,0,1,1,0,1,0
7492,2000,0,1,20,0,1,1,0,1,0
7492,2001,0,1,21,0,1,1,0,1,0
7492,2002,0,1,22,0,1,1,0,1,0
7492,2003,0,1,23,0,1,1,0,1,0
7494,1998,0,1,14,0,1,1,1,1,0
7494,1999,0,1,15,0,1,1,1,1,0
7494,2000,0,1,16,0,1,1,0,1,0
7494,2001,0,1,17,0,1,1,0,1,0
7494,2002,0,1,18,0,1,1,0,1,0
7494,2003,0,1,19,0,1,1,1,0,0
7497,1998,0,0,15,0,1,1,1,1,0
7497,1999,0,0,16,0,1,1,1,1,0
7497,2000,0,0,17,0,1,1,1,1,0
7497,2001,0,0,18,0,1,1,1,0,0
7497,2002,0,0,19,0,1,1,1,0,0
7497,2003,0,0,20,0,1,1,1,0,0
7503,1998,0,0,14,0,1,1,0,1,1
7503,1999,0,0,15,0,1,1,0,1,1
7503,2000,0,0,16,0,1,1,0,1,1
7503,2001,0,0,17,0,1,1,1,1,1
7503,2002,0,0,18,0,1,1,1,0,1
7503,2003,0,0,19,0,1,1,1,0,1
7504,1998,0,1,14,0,1,1,0,1,0
7504,1999,0,1,15,0,1,1,0,1,0
7504,2000,0,1,16,0,1,1,0,1,0
7504,2001,0,1,17,0,1,1,1,1,0
7504,2002,0,1,18,0,1,1,0,1,0
7504,2003,0,1,19,0,1,1,1,1,0
7505,1998,0,0,15,0,1,1,1,1,0
7505,1999,0,0,16,0,1,1,0,1,0
7505,2000,0,0,17,0,1,1,1,1,0
7505,2001,0,0,18,0,1,1,1,1,0
7505,2002,0,0,19,0,1,1,1,0,0
7505,2003,0,0,20,0,1,1,1,0,0
7507,1998,0,0,16,0,1,1,1,1,0
7507,1999,0,0,17,0,1,1,1,1,0
7507,2000,0,0,18,0,1,1,1,1,0
7507,2001,0,0,19,0,1,1,1,1,0
7507,2002,0,0,20,0,1,1,1,1,0
7507,2003,0,0,21,0,1,1,0,1,0
7508,1998,0,1,14,0,1,1,1,1,1
7508,1999,0,1,15,0,1,1,0,1,1
7508,2000,0,1,16,0,1,1,0,1,1
7508,2001,0,1,17,0,1,1,0,1,1
7508,2002,0,1,18,0,1,1,1,0,1
7508,2003,0,1,19,0,1,1,1,0,1
7509,1998,0,1,15,0,1,1,0,1,0
7509,1999,0,1,16,0,1,1,0,1,0
7509,2000,0,1,17,0,1,1,0,1,0
7509,2001,0,1,18,0,1,1,0,0,0
7509,2002,0,1,19,0,1,1,1,0,0
7509,2003,0,1,20,0,1,1,1,0,0
7514,1998,0,1,16,0,1,1,0,1,0
7514,1999,0,1,17,0,1,1,0,1,0
7514,2000,0,1,18,0,1,1,0,1,0
7514,2001,0,1,19,0,1,1,1,1,0
7514,2002,0,1,20,0,1,1,0,1,0
7514,2003,0,1,21,0,1,1,0,0,0
7518,1998,0,0,17,0,1,1,1,1,1
7518,1999,0,0,18,0,1,1,1,1,1
7518,2000,0,0,19,0,1,1,1,0,1
7518,2001,0,0,20,0,1,1,1,0,1
7518,2002,0,0,21,0,1,1,1,0,1
7518,2003,0,0,22,0,1,1,1,1,1
7519,1998,0,1,17,0,1,1,0,1,1
7519,1999,0,1,18,0,1,1,1,0,1
7519,2000,0,1,19,0,1,1,1,1,1
7519,2001,0,1,20,0,1,1,1,1,1
7519,2002,0,1,21,0,1,1,1,1,1
7519,2003,0,1,22,0,1,1,1,1,1
7520,1998,0,1,16,0,1,1,0,1,1
7520,1999,0,1,17,0,1,1,1,1,1
7520,2000,0,1,18,0,1,1,0,1,1
7520,2001,0,1,19,0,1,1,0,1,1
7520,2002,0,1,20,0,1,1,0,1,1
7520,2003,0,1,21,0,1,1,0,1,1
7522,1998,0,0,15,0,1,1,0,1,0
7522,1999,0,0,16,0,1,1,0,1,0
7522,2000,0,0,17,0,1,1,1,1,0
7522,2001,0,0,18,0,1,1,1,1,0
7522,2002,0,0,19,0,1,1,1,1,0
7522,2003,0,0,20,0,1,1,1,1,0
7525,1998,0,1,18,0,1,1,0,0,1
7525,1999,0,1,19,0,1,1,1,0,1
7525,2000,0,1,20,0,1,1,1,0,1
7525,2001,0,1,21,0,1,1,1,0,1
7525,2002,0,1,22,0,1,1,1,0,1
7525,2003,0,1,23,0,1,1,0,0,1
7526,1998,1,0,16,0,1,1,0,0,1
7526,1999,0,0,17,0,1,1,0,1,1
7526,2000,0,0,18,0,1,1,1,1,1
7526,2001,0,0,19,0,1,1,1,1,1
7526,2002,0,0,20,0,1,1,1,0,1
7526,2003,0,0,21,0,1,1,1,0,1
7527,1998,1,1,14,0,1,1,0,1,1
7527,1999,0,1,15,0,1,1,0,1,1
7527,2000,0,1,16,0,1,1,1,0,1
7527,2001,0,1,17,0,1,1,0,0,1
7527,2002,0,1,18,0,1,1,0,0,1
7527,2003,0,1,19,0,1,1,0,0,1
7530,1998,0,1,17,0,1,1,0,1,0
7530,1999,0,1,18,0,1,1,0,0,0
7530,2000,0,1,19,0,1,1,1,0,0
7530,2001,0,1,20,0,1,1,1,0,0
7530,2002,0,1,21,0,1,1,1,0,0
7530,2003,0,1,22,0,1,1,1,0,0
7532,1998,0,0,15,0,1,1,0,1,0
7532,1999,0,0,16,0,1,1,0,1,0
7532,2000,0,0,17,0,1,1,0,1,0
7532,2001,0,0,18,0,1,1,1,0,0
7532,2002,0,0,19,0,1,1,1,0,0
7532,2003,0,0,20,0,1,1,1,0,0
7533,1998,0,1,17,0,1,1,0,1,0
7533,1999,0,1,18,0,1,1,1,1,0
7533,2000,0,1,19,0,1,1,1,0,0
7533,2001,0,1,20,0,1,1,1,0,0
7533,2002,0,1,21,0,1,1,1,0,0
7533,2003,0,1,22,0,1,1,0,0,0
7535,1998,0,1,18,0,1,1,1,1,0
7535,1999,0,1,19,0,1,1,1,0,1
7535,2000,0,1,20,0,1,1,1,0,1
7535,2001,0,1,21,0,1,1,1,0,0
7535,2002,0,1,22,0,1,1,1,0,0
7535,2003,0,1,23,0,1,1,1,0,0
7538,1998,0,0,16,0,1,1,0,1,1
7538,1999,0,0,17,0,1,1,0,1,1
7538,2000,1,0,18,0,1,1,0,0,1
7538,2001,0,0,19,0,1,1,1,0,1
7538,2002,1,0,20,0,1,1,1,0,1
7538,2003,0,0,21,0,1,1,1,0,1
7539,1998,0,1,16,0,1,1,0,1,1
7539,1999,0,1,17,0,1,1,0,1,1
7539,2000,0,1,18,0,1,1,0,1,1
7539,2001,0,1,19,0,1,1,0,1,1
7539,2002,0,1,20,0,1,1,0,0,1
7539,2003,0,1,21,0,1,1,0,0,1
7540,1998,0,0,15,0,1,1,0,1,1
7540,1999,0,0,16,0,1,1,0,1,1
7540,2000,0,0,17,0,1,1,0,1,1
7540,2001,0,0,18,0,1,1,1,0,1
7540,2002,0,0,19,0,1,1,1,0,1
7540,2003,0,0,20,0,1,1,1,0,1
7544,1998,0,0,14,0,1,1,0,1,1
7544,1999,0,0,15,0,1,1,0,1,1
7544,2000,1,0,16,0,1,1,1,1,1
7544,2001,0,0,17,0,1,1,1,1,1
7544,2002,0,0,18,0,1,1,1,1,1
7544,2003,0,0,19,0,1,1,1,0,1
7546,1998,0,1,15,0,1,1,1,1,0
7546,1999,0,1,16,0,1,1,1,1,0
7546,2000,1,1,17,0,1,1,1,1,0
7546,2001,0,1,18,0,1,1,1,0,0
7546,2002,0,1,19,0,1,1,1,0,0
7546,2003,0,1,20,0,1,1,1,0,0
7547,1998,0,0,14,0,1,1,0,1,0
7547,1999,0,0,15,0,1,1,0,1,0
7547,2000,0,0,16,0,1,1,1,1,0
7547,2001,0,0,17,0,1,1,1,1,0
7547,2002,0,0,18,0,1,1,1,1,0
7547,2003,0,0,19,0,1,1,1,0,0
7549,1998,0,0,17,0,1,1,0,1,0
7549,1999,0,0,18,0,1,1,1,0,0
7549,2000,0,0,19,0,1,1,1,0,0
7549,2001,0,0,20,0,1,1,1,0,0
7549,2002,0,0,21,0,1,1,1,0,0
7549,2003,0,0,22,0,1,1,0,0,0
7551,1998,0,1,15,0,1,1,0,1,0
7551,1999,0,1,16,0,1,1,0,1,0
7551,2000,0,1,17,0,1,1,1,0,0
7551,2001,0,1,18,0,1,1,0,0,0
7551,2002,0,1,19,0,1,1,1,0,0
7551,2003,0,1,20,0,1,1,1,0,0
7556,1998,1,1,15,0,1,1,0,1,0
7556,1999,1,1,16,0,1,1,0,1,0
7556,2000,0,1,17,0,1,1,1,1,0
7556,2001,1,1,18,0,1,1,1,1,0
7556,2002,0,1,19,0,1,1,1,0,0
7556,2003,1,1,20,0,1,1,1,0,0
7558,1998,0,0,17,0,1,1,1,1,0
7558,1999,0,0,18,0,1,1,1,1,0
7558,2000,0,0,19,0,1,1,1,1,0
7558,2001,0,0,20,0,1,1,1,1,0
7558,2002,0,0,21,0,1,1,1,0,0
7558,2003,0,0,22,0,1,1,1,0,0
7559,1998,0,1,14,0,1,1,1,1,0
7559,1999,0,1,15,0,1,1,1,1,0
7559,2000,0,1,16,0,1,1,1,1,0
7559,2001,0,1,17,0,1,1,1,1,0
7559,2002,0,1,18,0,1,1,1,1,0
7559,2003,0,1,19,0,1,1,1,0,0
7563,1998,1,1,16,0,1,1,1,1,0
7563,1999,0,1,17,0,1,1,1,1,0
7563,2000,0,1,18,0,1,1,1,1,0
7563,2001,0,1,19,0,1,1,1,1,0
7563,2002,0,1,20,0,1,1,1,0,0
7563,2003,0,1,21,0,1,1,1,1,0
7565,1998,0,0,14,0,1,1,0,1,0
7565,1999,0,0,15,0,1,1,0,1,0
7565,2000,0,0,16,0,1,1,0,1,0
7565,2001,0,0,17,0,1,1,0,1,0
7565,2002,0,0,18,0,1,1,1,1,0
7565,2003,0,0,19,0,1,1,1,1,0
7567,1998,0,0,16,0,1,1,1,1,0
7567,1999,0,0,17,0,1,1,1,1,0
7567,2000,0,0,18,0,1,1,1,1,0
7567,2001,0,0,19,0,1,1,1,1,0
7567,2002,0,0,20,0,1,1,1,1,0
7567,2003,0,0,21,0,1,1,1,1,0
7568,1998,0,0,14,0,1,1,0,1,0
7568,1999,0,0,15,0,1,1,0,1,0
7568,2000,0,0,16,0,1,1,0,0,0
7568,2001,0,0,17,0,1,1,1,0,0
7568,2002,0,0,18,0,1,1,1,0,0
7568,2003,0,0,19,0,1,1,1,1,0
7569,1998,1,0,16,1,0,1,1,1,0
7569,1999,1,0,17,1,0,1,1,1,0
7569,2000,0,0,18,1,0,1,1,1,0
7569,2001,0,0,19,1,0,1,1,1,0
7569,2002,0,0,20,1,0,1,1,1,0
7569,2003,0,0,21,1,0,1,1,1,0
7572,1998,0,0,16,0,1,1,0,1,0
7572,1999,0,0,17,0,1,1,0,1,0
7572,2000,0,0,18,0,1,1,0,1,0
7572,2001,0,0,19,0,1,1,1,1,0
7572,2002,0,0,20,0,1,1,1,1,0
7572,2003,0,0,21,0,1,1,1,0,0
7573,1998,0,0,14,0,1,1,0,1,0
7573,1999,0,0,15,0,1,1,0,1,0
7573,2000,0,0,16,0,1,1,1,1,0
7573,2001,0,0,17,0,1,1,0,1,0
7573,2002,0,0,18,0,1,1,1,1,0
7573,2003,0,0,19,0,1,1,1,0,0
7574,1998,0,1,16,0,1,1,0,1,1
7574,1999,0,1,17,0,1,1,0,1,1
7574,2000,0,1,18,0,1,1,0,0,1
7574,2001,0,1,19,0,1,1,0,0,1
7574,2002,0,1,20,0,1,1,1,0,1
7574,2003,0,1,21,0,1,1,0,0,1
7576,1998,0,1,17,0,1,1,1,1,0
7576,1999,0,1,18,0,1,1,1,1,0
7576,2000,0,1,19,0,1,1,1,1,0
7576,2001,0,1,20,0,1,1,1,1,0
7576,2002,0,1,21,0,1,1,1,1,0
7576,2003,0,1,22,0,1,1,1,1,0
7577,1998,0,1,15,0,1,1,0,1,0
7577,1999,0,1,16,0,1,1,0,1,0
7577,2000,0,1,17,0,1,1,1,1,0
7577,2001,0,1,18,0,1,1,1,1,0
7577,2002,0,1,19,0,1,1,1,1,0
7577,2003,0,1,20,0,1,1,0,0,0
7579,1998,0,1,16,0,1,1,0,1,0
7579,1999,0,1,17,0,1,1,0,1,0
7579,2000,0,1,18,0,1,1,0,0,0
7579,2001,0,1,19,0,1,1,0,1,0
7579,2002,0,1,20,0,1,1,1,0,0
7579,2003,0,1,21,0,1,1,1,0,0
7580,1998,0,1,18,0,1,1,1,1,0
7580,1999,0,1,19,0,1,1,1,0,1
7580,2000,0,1,20,0,1,1,1,0,1
7580,2001,0,1,21,0,1,1,1,0,1
7580,2002,0,1,22,0,1,1,1,0,1
7580,2003,0,1,23,0,1,1,1,0,1
7581,1998,1,0,15,0,1,1,0,1,0
7581,1999,0,0,16,0,1,1,0,1,0
7581,2000,0,0,17,0,1,1,1,1,0
7581,2001,0,0,18,0,1,1,1,1,0
7581,2002,0,0,19,0,1,1,1,0,0
7581,2003,1,0,20,0,1,1,1,0,0
7585,1998,0,0,18,0,1,1,1,1,1
7585,1999,0,0,19,0,1,1,1,0,1
7585,2000,0,0,20,0,1,1,1,0,1
7585,2001,0,0,21,0,1,1,1,0,1
7585,2002,0,0,22,0,1,1,1,0,1
7585,2003,0,0,23,0,1,1,1,0,1
7586,1998,0,1,16,0,1,1,0,1,1
7586,1999,0,1,17,0,1,1,0,1,1
7586,2000,0,1,18,0,1,1,1,1,1
7586,2001,0,1,19,0,1,1,1,0,0
7586,2002,1,1,20,0,1,1,1,0,0
7586,2003,0,1,21,0,1,1,1,0,1
7587,1998,0,1,15,0,1,1,0,1,0
7587,1999,0,1,16,0,1,1,0,1,0
7587,2000,0,1,17,0,1,1,1,1,0
7587,2001,0,1,18,0,1,1,1,1,0
7587,2002,0,1,19,0,1,1,1,1,0
7587,2003,0,1,20,0,1,1,1,1,0
7589,1998,0,0,14,0,1,1,0,1,0
7589,1999,1,0,15,0,1,1,0,1,0
7589,2000,0,0,16,0,1,1,0,1,0
7589,2001,0,0,17,0,1,1,0,1,0
7589,2002,0,0,18,0,1,1,1,1,0
7589,2003,0,0,19,0,1,1,0,0,0
7595,1998,0,0,16,0,1,1,1,1,0
7595,1999,0,0,17,0,1,1,1,1,0
7595,2000,0,0,18,0,1,1,0,1,0
7595,2001,0,0,19,0,1,1,1,1,0
7595,2002,0,0,20,0,1,1,1,1,0
7595,2003,0,0,21,0,1,1,1,0,0
7597,1998,0,0,17,0,1,1,1,1,0
7597,1999,0,0,18,0,1,1,1,1,0
7597,2000,0,0,19,0,1,1,1,1,0
7597,2001,0,0,20,0,1,1,1,0,1
7597,2002,0,0,21,0,1,1,1,0,1
7597,2003,0,0,22,0,1,1,1,0,1
7599,1998,0,0,14,0,1,1,1,1,0
7599,1999,0,0,15,0,1,1,1,1,0
7599,2000,0,0,16,0,1,1,1,1,0
7599,2001,0,0,17,0,1,1,1,1,0
7599,2002,0,0,18,0,1,1,1,0,0
7599,2003,0,0,19,0,1,1,1,0,0
7601,1998,0,1,14,0,1,1,0,1,1
7601,1999,0,1,15,0,1,1,1,1,1
7601,2000,0,1,16,0,1,1,1,1,1
7601,2001,0,1,17,0,1,1,1,1,1
7601,2002,0,1,18,0,1,1,1,1,1
7601,2003,0,1,19,0,1,1,1,1,1
7614,1998,0,1,18,1,0,1,1,0,1
7614,1999,0,1,19,1,0,1,0,1,1
7614,2000,0,1,20,1,0,1,1,1,1
7614,2001,0,1,21,1,0,1,1,1,1
7614,2002,0,1,22,1,0,1,1,1,1
7614,2003,0,1,23,1,0,1,1,1,1
7622,1998,0,1,15,1,0,1,0,1,0
7622,1999,1,1,16,1,0,1,1,1,0
7622,2000,1,1,17,1,0,1,1,1,0
7622,2001,1,1,18,1,0,1,0,1,0
7622,2002,0,1,19,1,0,1,1,1,0
7622,2003,0,1,20,1,0,1,1,1,0
7623,1998,0,1,17,1,0,1,1,1,0
7623,1999,1,1,18,1,0,1,1,1,0
7623,2000,1,1,19,1,0,1,1,1,0
7623,2001,0,1,20,1,0,1,1,1,0
7623,2002,0,1,21,1,0,1,1,1,0
7623,2003,0,1,22,1,0,1,1,1,0
7627,1998,0,0,16,1,0,1,0,1,0
7627,1999,0,0,17,1,0,1,0,1,0
7627,2000,0,0,18,1,0,1,0,1,0
7627,2001,0,0,19,1,0,1,1,0,0
7627,2002,0,0,20,1,0,1,1,0,1
7627,2003,0,0,21,1,0,1,0,0,1
7628,1998,0,1,14,1,0,1,0,1,0
7628,1999,0,1,15,1,0,1,1,1,0
7628,2000,0,1,16,1,0,1,0,1,0
7628,2001,0,1,17,1,0,1,0,1,0
7628,2002,0,1,18,1,0,1,1,1,1
7628,2003,0,1,19,1,0,1,1,1,1
7631,1998,0,0,14,1,0,1,0,1,1
7631,1999,0,0,15,1,0,1,0,1,1
7631,2000,0,0,16,1,0,1,0,1,1
7631,2001,1,0,17,1,0,1,1,1,1
7631,2002,1,0,18,1,0,1,1,1,1
7631,2003,0,0,19,1,0,1,0,0,1
7637,1998,0,1,14,1,0,1,0,1,1
7637,1999,0,1,15,1,0,1,0,1,1
7637,2000,0,1,16,1,0,1,0,1,1
7637,2001,0,1,17,1,0,1,1,1,1
7637,2002,0,1,18,1,0,1,0,1,1
7637,2003,0,1,19,1,0,1,1,1,1
7640,1998,1,0,16,1,0,1,0,1,1
7640,1999,0,0,17,1,0,1,1,0,1
7640,2000,0,0,18,1,0,1,1,0,1
7640,2001,0,0,19,1,0,1,0,0,1
7640,2002,0,0,20,1,0,1,0,0,1
7640,2003,0,0,21,1,0,1,0,0,1
7643,1998,0,0,14,1,0,1,0,1,1
7643,1999,0,0,15,1,0,1,0,1,1
7643,2000,0,0,16,1,0,1,1,1,1
7643,2001,1,0,17,1,0,1,1,1,1
7643,2002,0,0,18,1,0,1,1,1,1
7643,2003,0,0,19,1,0,1,1,1,1
7645,1998,0,0,15,1,0,1,0,1,0
7645,1999,0,0,16,1,0,1,0,1,0
7645,2000,0,0,17,1,0,1,1,1,0
7645,2001,0,0,18,1,0,1,1,1,0
7645,2002,0,0,19,1,0,1,1,0,0
7645,2003,0,0,20,1,0,1,1,0,0
7646,1998,0,1,15,1,0,1,0,1,0
7646,1999,0,1,16,1,0,1,0,1,0
7646,2000,0,1,17,1,0,1,1,1,0
7646,2001,0,1,18,1,0,1,1,1,0
7646,2002,0,1,19,1,0,1,1,1,0
7646,2003,0,1,20,1,0,1,1,1,0
7647,1998,0,1,16,1,0,1,0,1,1
7647,1999,0,1,17,1,0,1,1,1,1
7647,2000,0,1,18,1,0,1,1,0,1
7647,2001,0,1,19,1,0,1,1,0,1
7647,2002,0,1,20,1,0,1,1,0,1
7647,2003,0,1,21,1,0,1,1,0,1
7650,1998,1,1,16,1,0,1,0,1,0
7650,1999,0,1,17,1,0,1,1,1,0
7650,2000,0,1,18,1,0,1,1,1,0
7650,2001,0,1,19,1,0,1,1,1,0
7650,2002,0,1,20,1,0,1,1,1,0
7650,2003,0,1,21,1,0,1,1,1,0
7653,1998,0,1,17,1,0,1,1,1,1
7653,1999,0,1,18,1,0,1,1,1,1
7653,2000,0,1,19,1,0,1,1,0,1
7653,2001,0,1,20,1,0,1,1,1,1
7653,2002,0,1,21,1,0,1,1,1,1
7653,2003,0,1,22,1,0,1,1,1,1
7655,1998,0,1,14,1,0,1,0,1,1
7655,1999,0,1,15,1,0,1,0,1,1
7655,2000,0,1,16,1,0,1,0,1,1
7655,2001,0,1,17,1,0,1,1,1,1
7655,2002,0,1,18,1,0,1,0,1,1
7655,2003,0,1,19,1,0,1,0,0,1
7658,1998,1,0,16,1,0,1,0,1,1
7658,1999,1,0,17,1,0,1,0,0,1
7658,2000,1,0,18,1,0,1,1,1,1
7658,2001,0,0,19,1,0,1,1,0,1
7658,2002,0,0,20,1,0,1,1,0,1
7658,2003,0,0,21,1,0,1,1,0,1
7661,1998,0,0,14,1,0,1,0,1,0
7661,1999,0,0,15,1,0,1,0,1,0
7661,2000,0,0,16,1,0,1,1,1,0
7661,2001,0,0,17,1,0,1,0,1,0
7661,2002,0,0,18,1,0,1,0,0,0
7661,2003,0,0,19,1,0,1,0,0,0
7662,1998,0,1,14,1,0,1,0,1,0
7662,1999,1,1,15,1,0,1,0,1,0
7662,2000,0,1,16,1,0,1,0,1,0
7662,2001,0,1,17,1,0,1,0,1,0
7662,2002,0,1,18,1,0,1,0,1,0
7662,2003,0,1,19,1,0,1,0,0,0
7670,1998,1,0,14,1,0,1,0,1,0
7670,1999,0,0,15,1,0,1,1,1,0
7670,2000,0,0,16,1,0,1,1,1,0
7670,2001,0,0,17,1,0,1,1,1,0
7670,2002,0,0,18,1,0,1,1,0,0
7670,2003,0,0,19,1,0,1,0,0,0
7676,1998,0,0,15,0,1,1,0,1,1
7676,1999,0,0,16,0,1,1,1,1,1
7676,2000,0,0,17,0,1,1,1,1,1
7676,2001,0,0,18,0,1,1,1,0,1
7676,2002,0,0,19,0,1,1,1,0,1
7676,2003,0,0,20,0,1,1,1,0,1
7682,1998,0,1,16,0,1,1,1,1,1
7682,1999,0,1,17,0,1,1,1,1,1
7682,2000,0,1,18,0,1,1,1,0,1
7682,2001,0,1,19,0,1,1,1,0,1
7682,2002,0,1,20,0,1,1,1,0,1
7682,2003,0,1,21,0,1,1,1,0,1
